Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Roc_DEP_Transaction_Program,,,2019-06-28 18:40:35,2019-06-28 18:41:41,1m - 5.285s,PASSED
,,,,,,
Test Cases/Roc_DEP_Transaction_Program/ROC_DEP_hogan_connector_txn_pgm,,,2019-06-28 18:40:36,2019-06-28 18:41:40,1m - 4.757s,PASSED
"response = sendRequest(findTestObject(""Roc_DEP_Transaction_Program/ROC_DEP_hogan_connector_txn_pgm""))",,,2019-06-28 18:40:36,2019-06-28 18:40:40,3.598s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-28 18:40:40,2019-06-28 18:40:40,0.019s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-28 18:40:40,2019-06-28 18:40:40,0.008s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-28 18:40:40,2019-06-28 18:40:40,0.057s,PASSED
"for ([i = 0, i <= 20, (i++)])",,,2019-06-28 18:40:40,2019-06-28 18:41:40,1m - 0.302s,PASSED
