Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Roc_Activity_Link_34,,,2019-06-24 09:20:29,2019-06-24 09:20:36,7.217s,PASSED
,,,,,,
Test Cases/Roc_Activity_Link_34/Roc_hogan_connector_activity_Link_34,,,2019-06-24 09:20:29,2019-06-24 09:20:36,6.737s,PASSED
"response = sendRequest(findTestObject(""Roc_Activity_Link_34/Roc_hogan_connector_activity_Link_34""))",,,2019-06-24 09:20:30,2019-06-24 09:20:34,3.853s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 09:20:34,2019-06-24 09:20:34,0.093s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action."", ""call"")",,,2019-06-24 09:20:34,2019-06-24 09:20:35,0.514s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.annKeyword"", ""ActivityID"")",,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.161s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.read"", ""true"")",,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.100s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.value"", ""P49135"")",,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.049s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.resourceType"", ""CobolProgram"")",,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.051s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.010s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.012s,PASSED
activityid = annText,,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.004s,PASSED
"println(""activityid:- "" + activityid)",,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.007s,PASSED
programeName = value,,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.016s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/0000000034""",,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.002s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-06-24 09:20:35,2019-06-24 09:20:35,0.004s,PASSED
"callTestCase(findTestCase(""Roc_Activity_Link_34/Activity_Controller_Verify_Response_34""), [""URLS"":activity_url, ""P_Name"":programeName], CONTINUE_ON_FAILURE)",,,2019-06-24 09:20:35,2019-06-24 09:20:36,1.038s,PASSED
