Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Transaction_Scenario,,,2019-06-24 12:17:32,2019-06-24 12:17:43,11.181s,PASSED
,,,,,,
Test Cases/Transaction_Scenario/ROC_hogan-connector_transaction,,,2019-06-24 12:17:33,2019-06-24 12:17:43,10.720s,PASSED
"response = sendRequest(findTestObject(""Transaction_Scenario/ROC_hogan-connector_transaction""))",,,2019-06-24 12:17:33,2019-06-24 12:17:36,3.092s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 12:17:36,2019-06-24 12:17:36,0.016s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""call"")",,,2019-06-24 12:17:36,2019-06-24 12:17:37,0.068s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.read"", ""true"")",,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.027s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.resourceType"", ""CobolProgram"")",,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.030s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[1].action"", ""call"")",,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.028s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[1].target.read"", ""true"")",,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.026s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[1].target.resourceType"", ""CobolProgram"")",,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.031s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.001s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.008s,PASSED
program_name1 = value,,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.001s,PASSED
program_name2 = value,,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.002s,PASSED
println(program_name1),,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.004s,PASSED
println(program_name2),,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.001s,PASSED
Program_Name1 = program_name1,,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.031s,PASSED
Program_Name2 = program_name2,,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.003s,PASSED
"value = ""00319/00049 00101/00010""",,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.002s,PASSED
"st = value.split("" "")",,,2019-06-24 12:17:37,2019-06-24 12:17:37,0.005s,PASSED
"for ([i = 0, i <= 1, (i++)])",,,2019-06-24 12:17:37,2019-06-24 12:17:43,6.614s,PASSED
