Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Roc_Activity_Link_34,,,2019-06-24 12:15:14,2019-06-24 12:15:19,5.290s,PASSED
,,,,,,
Test Cases/Roc_Activity_Link_34/Roc_hogan_connector_activity_Link_34,,,2019-06-24 12:15:14,2019-06-24 12:15:19,4.853s,PASSED
"response = sendRequest(findTestObject(""Roc_Activity_Link_34/Roc_hogan_connector_activity_Link_34""))",,,2019-06-24 12:15:15,2019-06-24 12:15:18,3.237s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.022s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action."", ""call"")",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.094s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.annKeyword"", ""ActivityID"")",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.026s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.read"", ""true"")",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.029s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.value"", ""P49135"")",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.030s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.resourceType"", ""CobolProgram"")",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.036s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.002s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.011s,PASSED
activityid = annText,,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.002s,PASSED
"println(""activityid:- "" + activityid)",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.009s,PASSED
programeName = value,,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.027s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/0000000034""",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.002s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-06-24 12:15:18,2019-06-24 12:15:18,0.005s,PASSED
"callTestCase(findTestCase(""Roc_Activity_Link_34/Activity_Controller_Verify_Response_34""), [""URLS"":activity_url, ""P_Name"":programeName], CONTINUE_ON_FAILURE)",,,2019-06-24 12:15:18,2019-06-24 12:15:19,0.707s,PASSED
