Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_Sort_202,,,2019-07-03 16:28:21,2019-07-03 16:28:28,7.613s,PASSED
,,,,,,
Test Cases/ROC_Activity_Sort_202/Roc_hogan_connector_activity_Sort_202,,,2019-07-03 16:28:21,2019-07-03 16:28:28,7.077s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_Sort_202/Roc_hogan_connector_activity_Sort_202""))",,,2019-07-03 16:28:23,2019-07-03 16:28:27,4.396s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.016s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""call"")",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.123s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.annKeyword"", ""ActivityID"")",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.050s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.read"", ""true"")",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.043s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.annText"", ""202 RE-SORT MON REC TYPE-80"")",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.035s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.value"", ""0000000202"")",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.037s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.resourceType"", ""SORT"")",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.037s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.005s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.013s,PASSED
activityid = annText,,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.002s,PASSED
"str = activityid.split("" "")",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.008s,PASSED
activity_ID = str[0],,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.002s,PASSED
"println(""activity_ID:- "" + activity_ID)",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.007s,PASSED
activity_id = value,,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.004s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/0000000"" + activity_ID",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.003s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-07-03 16:28:27,2019-07-03 16:28:27,0.003s,PASSED
"callTestCase(findTestCase(""ROC_Activity_Sort_202/Activity_Controller_Verify_Response_202""), [""URLS"":activity_url, ""Activity_Id"":activity_id], CONTINUE_ON_FAILURE)",,,2019-07-03 16:28:27,2019-07-03 16:28:28,1.039s,PASSED
