Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_MAP_Transaction_Program,,,2019-06-24 12:17:10,2019-06-24 12:17:27,16.756s,PASSED
,,,,,,
Test Cases/ROC_MAP_Transaction_Program/ROC_MAP_hogan_connector_txn_pgm,,,2019-06-24 12:17:11,2019-06-24 12:17:27,16.167s,PASSED
"response = sendRequest(findTestObject(""ROC_MAP_Transaction_Program/ROC_MAP_hogan_connector_txn_pgm""))",,,2019-06-24 12:17:11,2019-06-24 12:17:15,3.367s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 12:17:15,2019-06-24 12:17:15,0.032s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].source.resourceType"", ""CICSMap"")",,,2019-06-24 12:17:15,2019-06-24 12:17:15,0.127s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.resourceType"", ""CobolProgram"")",,,2019-06-24 12:17:15,2019-06-24 12:17:15,0.044s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-24 12:17:15,2019-06-24 12:17:15,0.002s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-24 12:17:15,2019-06-24 12:17:15,0.024s,PASSED
"for ([i = 0, i <= 20, (i++)])",,,2019-06-24 12:17:15,2019-06-24 12:17:27,11.776s,PASSED
