Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_Hdb_1979,,,2019-06-28 12:43:52,2019-06-28 12:43:58,6.134s,PASSED
,,,,,,
Test Cases/ROC_Activity_Hdb_1979/Roc_hogan_connector_activity_Hdb_1979,,,2019-06-28 12:43:52,2019-06-28 12:43:58,5.609s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_Hdb_1979/Roc_hogan_connector_activity_Hdb_1979""))",,,2019-06-28 12:43:53,2019-06-28 12:43:56,3.578s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-28 12:43:56,2019-06-28 12:43:56,0.022s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""FileWrite"")",,,2019-06-28 12:43:56,2019-06-28 12:43:57,0.084s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annKeyword"", ""ActivityID"")",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.037s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].read"", ""true"")",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.056s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annText"", ""1979 NAF SEQ READ FOR UPD"")",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.038s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].value"", ""NAF"")",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.039s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].resourceType"", ""File"")",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.055s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.006s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.013s,PASSED
activityid = annText,,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.002s,PASSED
"str = activityid.split("" "")",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.004s,PASSED
activity_id = str[0],,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.001s,PASSED
"println(""activity_id:- "" + activity_id)",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.008s,PASSED
DataBase_Name = value,,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.004s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/000000"" + activity_id",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.003s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-06-28 12:43:57,2019-06-28 12:43:57,0.003s,PASSED
"callTestCase(findTestCase(""ROC_Activity_Hdb_1979/Activity_Controller_Verify_Response_1979""), [""URLS"":activity_url, ""D_Name"":DataBase_Name], CONTINUE_ON_FAILURE)",,,2019-06-28 12:43:57,2019-06-28 12:43:58,0.919s,PASSED
