Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Roc_DEP_Transaction_Program,,,2019-06-21 10:00:04,2019-06-21 10:01:17,1m - 13.205s,PASSED
,,,,,,
Test Cases/Roc_DEP_Transaction_Program/ROC_DEP_hogan_connector_txn_pgm,,,2019-06-21 10:00:04,2019-06-21 10:01:17,1m - 12.581s,PASSED
"response = sendRequest(findTestObject(""Roc_DEP_Transaction_Program/ROC_DEP_hogan_connector_txn_pgm""))",,,2019-06-21 10:00:05,2019-06-21 10:00:11,5.217s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-21 10:00:11,2019-06-21 10:00:11,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-21 10:00:11,2019-06-21 10:00:11,0.037s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-21 10:00:11,2019-06-21 10:00:11,0.076s,PASSED
"for ([i = 0, i <= 20, (i++)])",,,2019-06-21 10:00:11,2019-06-21 10:01:17,1m - 6.245s,PASSED
