Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Roc_DEP_Transaction_Program,,,2019-07-03 16:28:35,2019-07-03 16:29:57,1m - 22.497s,PASSED
,,,,,,
Test Cases/Roc_DEP_Transaction_Program/ROC_DEP_hogan_connector_txn_pgm,,,2019-07-03 16:28:35,2019-07-03 16:29:57,1m - 21.918s,PASSED
"response = sendRequest(findTestObject(""Roc_DEP_Transaction_Program/ROC_DEP_hogan_connector_txn_pgm""))",,,2019-07-03 16:28:36,2019-07-03 16:28:40,3.650s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:28:40,2019-07-03 16:28:40,0.016s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-07-03 16:28:40,2019-07-03 16:28:40,0.013s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-07-03 16:28:40,2019-07-03 16:28:40,0.070s,PASSED
"for ([i = 0, i <= 20, (i++)])",,,2019-07-03 16:28:40,2019-07-03 16:29:57,1m - 17.330s,PASSED
