Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Roc_Activity_Link_34,,,2019-07-03 16:27:43,2019-07-03 16:27:51,7.469s,PASSED
,,,,,,
Test Cases/Roc_Activity_Link_34/Roc_hogan_connector_activity_Link_34,,,2019-07-03 16:27:44,2019-07-03 16:27:51,6.799s,PASSED
"response = sendRequest(findTestObject(""Roc_Activity_Link_34/Roc_hogan_connector_activity_Link_34""))",,,2019-07-03 16:27:45,2019-07-03 16:27:49,3.830s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.025s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action."", ""call"")",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.161s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.annKeyword"", ""ActivityID"")",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.044s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.read"", ""true"")",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.052s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.annText"", ""34 Issue exception acty 23 using TCB$USCC"")",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.052s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.value"", ""P49135"")",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.068s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].target.resourceType"", ""CobolProgram"")",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.082s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.003s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.029s,PASSED
activityid = annText,,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.002s,PASSED
"str = activityid.split("" "")",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.011s,PASSED
activity_id = str[0],,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.004s,PASSED
"println(""activity_id:- "" + activity_id)",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.020s,PASSED
programeName = value,,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.004s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/00000000"" + activity_id",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.005s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-07-03 16:27:49,2019-07-03 16:27:49,0.003s,PASSED
"callTestCase(findTestCase(""Roc_Activity_Link_34/Activity_Controller_Verify_Response_34""), [""URLS"":activity_url, ""P_Name"":programeName], CONTINUE_ON_FAILURE)",,,2019-07-03 16:27:49,2019-07-03 16:27:51,1.498s,PASSED
