Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_DC_1904,,,2019-06-21 09:58:28,2019-06-21 09:58:34,6.747s,PASSED
,,,,,,
Test Cases/ROC_Activity_DC_1904/Roc_hogan_connector_activity_DC_1904,,,2019-06-21 09:58:28,2019-06-21 09:58:34,6.234s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_DC_1904/Roc_hogan_connector_activity_DC_1904""))",,,2019-06-21 09:58:29,2019-06-21 09:58:33,3.751s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.055s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""CICSReceiveMap"")",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.149s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annKeyword"", ""ActivityID"")",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.052s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].read"", ""true"")",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.051s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].value"", ""T58001M"")",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.047s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].resourceType"", ""CICSMap"")",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.040s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].qualifiers"", ""[T58001M]"")",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.055s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.003s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.029s,PASSED
Map_Name = value,,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.002s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/00000001904""",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.008s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-06-21 09:58:33,2019-06-21 09:58:33,0.012s,PASSED
"callTestCase(findTestCase(""ROC_Activity_DC_1904/Activity_Controller_Verify_Response_1904""), [""URLS"":activity_url, ""M_Name"":Map_Name], CONTINUE_ON_FAILURE)",,,2019-06-21 09:58:33,2019-06-21 09:58:34,1.224s,PASSED
