Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_END_WORK_DUMP_EXCEP,,,2019-06-28 17:55:23,2019-06-28 17:55:27,4.217s,PASSED
,,,,,,
Test Cases/ROC_Activity_END_WORK_DUMP_EXCEP/Roc_hogan_connector_activity_END_WORK_DUMP_EXCEP,,,2019-06-28 17:55:23,2019-06-28 17:55:27,3.771s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_END_WORK_DUMP_EXCEP/Roc_hogan_connector_activity_END_WORK_DUMP_EXCEP""))",,,2019-06-28 17:55:24,2019-06-28 17:55:27,3.159s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-28 17:55:27,2019-06-28 17:55:27,0.035s,PASSED
