Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_DC_1010,,,2019-06-28 12:43:17,2019-06-28 12:43:23,5.999s,PASSED
,,,,,,
Test Cases/ROC_Activity_DC_1010/Roc_hogan_connector_activity_DC_1010,,,2019-06-28 12:43:17,2019-06-28 12:43:23,5.460s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_DC_1010/Roc_hogan_connector_activity_DC_1010""))",,,2019-06-28 12:43:18,2019-06-28 12:43:21,3.383s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-28 12:43:21,2019-06-28 12:43:21,0.031s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""CICSSendMap"")",,,2019-06-28 12:43:21,2019-06-28 12:43:21,0.111s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annKeyword"", ""ActivityID"")",,,2019-06-28 12:43:21,2019-06-28 12:43:21,0.019s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].read"", ""true"")",,,2019-06-28 12:43:21,2019-06-28 12:43:21,0.070s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].value"", ""P49ERRM"")",,,2019-06-28 12:43:21,2019-06-28 12:43:21,0.045s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].resourceType"", ""CICSMap"")",,,2019-06-28 12:43:21,2019-06-28 12:43:22,0.039s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].qualifiers[0]"", ""P49ERRM"")",,,2019-06-28 12:43:22,2019-06-28 12:43:22,0.038s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-28 12:43:22,2019-06-28 12:43:22,0.000s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-28 12:43:22,2019-06-28 12:43:22,0.032s,PASSED
Map_Name = value,,,2019-06-28 12:43:22,2019-06-28 12:43:22,0.002s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/0000001010""",,,2019-06-28 12:43:22,2019-06-28 12:43:22,0.000s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-06-28 12:43:22,2019-06-28 12:43:22,0.015s,PASSED
"callTestCase(findTestCase(""ROC_Activity_DC_1010/Activity_Controller_Verify_Response_1010""), [""URLS"":activity_url, ""M_Name"":Map_Name], CONTINUE_ON_FAILURE)",,,2019-06-28 12:43:22,2019-06-28 12:43:23,0.895s,PASSED
