Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_DC_1904,,,2019-06-28 17:55:13,2019-06-28 17:55:19,5.448s,PASSED
,,,,,,
Test Cases/ROC_Activity_DC_1904/Roc_hogan_connector_activity_DC_1904,,,2019-06-28 17:55:14,2019-06-28 17:55:19,4.891s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_DC_1904/Roc_hogan_connector_activity_DC_1904""))",,,2019-06-28 17:55:14,2019-06-28 17:55:17,2.765s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-28 17:55:17,2019-06-28 17:55:17,0.035s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""CICSReceiveMap"")",,,2019-06-28 17:55:17,2019-06-28 17:55:17,0.140s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annKeyword"", ""ActivityID"")",,,2019-06-28 17:55:17,2019-06-28 17:55:17,0.041s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].read"", ""true"")",,,2019-06-28 17:55:17,2019-06-28 17:55:17,0.050s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].value"", ""T58001M"")",,,2019-06-28 17:55:17,2019-06-28 17:55:17,0.052s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].resourceType"", ""CICSMap"")",,,2019-06-28 17:55:17,2019-06-28 17:55:18,0.036s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].qualifiers"", ""[T58001M]"")",,,2019-06-28 17:55:18,2019-06-28 17:55:18,0.045s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-28 17:55:18,2019-06-28 17:55:18,0.014s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-28 17:55:18,2019-06-28 17:55:18,0.015s,PASSED
Map_Name = value,,,2019-06-28 17:55:18,2019-06-28 17:55:18,0.000s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/00000001904""",,,2019-06-28 17:55:18,2019-06-28 17:55:18,0.000s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-06-28 17:55:18,2019-06-28 17:55:18,0.000s,PASSED
"callTestCase(findTestCase(""ROC_Activity_DC_1904/Activity_Controller_Verify_Response_1904""), [""URLS"":activity_url, ""M_Name"":Map_Name], CONTINUE_ON_FAILURE)",,,2019-06-28 17:55:18,2019-06-28 17:55:19,1.222s,PASSED
