Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_Hdb_504,,,2019-07-03 16:27:31,2019-07-03 16:27:38,6.707s,PASSED
,,,,,,
Test Cases/ROC_Activity_Hdb_504/Roc_hogan_connector_activity_Hdb_504,,,2019-07-03 16:27:31,2019-07-03 16:27:38,6.086s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_Hdb_504/Roc_hogan_connector_activity_Hdb_504""))",,,2019-07-03 16:27:32,2019-07-03 16:27:36,3.839s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.049s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""FileWrite"")",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.133s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annKeyword"", ""ActivityID"")",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.043s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].read"", ""true"")",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.045s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annText"", ""504 ERASE CCTXNDB RECS"")",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.034s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].value"", ""CCTXNDB"")",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.039s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].resourceType"", ""File"")",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.081s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.004s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.015s,PASSED
activityid = annText,,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.002s,PASSED
"str = activityid.split("" "")",,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.007s,PASSED
activity_id = str[0],,,2019-07-03 16:27:36,2019-07-03 16:27:36,0.005s,PASSED
"println(""activity_id:- "" + activity_id)",,,2019-07-03 16:27:36,2019-07-03 16:27:37,0.007s,PASSED
DataBase_Name = value,,,2019-07-03 16:27:37,2019-07-03 16:27:37,0.007s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/0000000"" + activity_id",,,2019-07-03 16:27:37,2019-07-03 16:27:37,0.004s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-07-03 16:27:37,2019-07-03 16:27:37,0.003s,PASSED
"callTestCase(findTestCase(""ROC_Activity_Hdb_504/Activity_Controller_Verify_Response_504""), [""URLS"":activity_url, ""D_Name"":DataBase_Name], CONTINUE_ON_FAILURE)",,,2019-07-03 16:27:37,2019-07-03 16:27:38,0.976s,PASSED
