Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ROC_Activity_DC_1010,,,2019-06-21 09:57:57,2019-06-21 09:58:12,15.146s,PASSED
,,,,,,
Test Cases/ROC_Activity_DC_1010/Roc_hogan_connector_activity_DC_1010,,,2019-06-21 09:57:58,2019-06-21 09:58:12,13.703s,PASSED
"response = sendRequest(findTestObject(""ROC_Activity_DC_1010/Roc_hogan_connector_activity_DC_1010""))",,,2019-06-21 09:57:59,2019-06-21 09:58:09,10.173s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-21 09:58:09,2019-06-21 09:58:09,0.033s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].action"", ""CICSSendMap"")",,,2019-06-21 09:58:09,2019-06-21 09:58:10,0.819s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].annKeyword"", ""ActivityID"")",,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.085s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].read"", ""true"")",,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.078s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].value"", ""P49ERRM"")",,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.044s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].resourceType"", ""CICSMap"")",,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.046s,PASSED
"verifyElementPropertyValue(response, ""results[0].resolutions[0].resources[0].qualifiers[0]"", ""P49ERRM"")",,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.065s,PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.013s,PASSED
result = slurper.parseText(response.getResponseBodyContent()),,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.089s,PASSED
Map_Name = value,,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.004s,PASSED
"activity_url = ""http://localhost:9090/hogan-connector/activity/0000001010""",,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.005s,PASSED
"println(""activity_url is :- "" + activity_url)",,,2019-06-21 09:58:10,2019-06-21 09:58:10,0.018s,PASSED
"callTestCase(findTestCase(""ROC_Activity_DC_1010/Activity_Controller_Verify_Response_1010""), [""URLS"":activity_url, ""M_Name"":Map_Name], CONTINUE_ON_FAILURE)",,,2019-06-21 09:58:10,2019-06-21 09:58:12,1.579s,PASSED
